id,laptop_ID,Company,Product,TypeName,Price_euros,Pantalla,Marca_Procesador,Modelo_Procesador,SSD,HDD,Flash Storage,Hybrid,Categoria_Peso,Velocidad_Procesador_GHz,S.O,Ram_GB
221,151,MSI,GE72MVR 7RG,Gaming,2029.0,FHD,Intel,Core i7,256 GB,1 TB,0 GB,0 GB,Pesado,2.8,Windows 10,16
348,211,Dell,XPS 13,Ultrabook,1949.0,4K,Intel,Core i7,256 GB,0 GB,0 GB,0 GB,Ligero,1.8,Windows 10,8
229,1045,Acer,Aspire 3,Notebook,409.0,WXGA,AMD,A9-Series,0 GB,1 TB,0 GB,0 GB,Medio,3.0,Windows 10,6
168,713,Dell,Vostro 5568,Notebook,795.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Medio,2.5,Windows 10,8
74,4,Apple,MacBook Pro,Ultrabook,2537.45,IPS,Intel,Core i7,512 GB,0 GB,0 GB,0 GB,Medio,2.7,macOS,16
405,1119,Lenovo,Legion Y520-15IKBN,Gaming,1199.0,FHD,Intel,Core i7,512 GB,0 GB,0 GB,0 GB,Medio,2.8,Windows 10,16
760,299,Lenovo,V330-15IKB (i5-8250U/8GB/256GB/FHD/W10),Notebook,739.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Medio,1.6,Windows 10,8
941,183,HP,Spectre x360,2 in 1 Convertible,1499.0,4K,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Ligero,1.6,Windows 10,8
868,693,Dell,Alienware 15,Gaming,2813.75,FHD,Intel,Core i7,256 GB,1 TB,0 GB,0 GB,Pesado,2.9,Windows 10,16
65,818,Lenovo,IdeaPad 310-15IKB,Notebook,609.0,FHD,Intel,Core i5,0 GB,1 TB,0 GB,0 GB,Medio,2.5,Windows 10,4
314,1277,MSI,GE62 Apache,Gaming,1229.0,FHD,Intel,Core i7,128 GB,1 TB,0 GB,0 GB,Medio,2.6,Windows 10,8
1034,699,Lenovo,IdeaPad 520s-14IKB,Notebook,699.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Medio,2.5,Windows 10,4
1114,171,Dell,Inspiron 5577,Gaming,1060.49,FHD,Intel,Core i7,128 GB,1 TB,0 GB,0 GB,Pesado,2.8,Windows 10,8
1175,556,Lenovo,ThinkPad T570,Notebook,1729.0,FHD,Intel,Core i7,512 GB,0 GB,0 GB,0 GB,Medio,2.7,Windows 10,8
321,205,Lenovo,V110-15ISK (i5-6200U/4GB/128GB/W10),Notebook,493.0,WXGA,Intel,Core i5,128 GB,0 GB,0 GB,0 GB,Medio,2.3,Windows 10,4
467,1058,HP,EliteBook 840,Notebook,1000.0,FHD,Intel,Core i5,0 GB,500 GB,0 GB,0 GB,Medio,2.3,Windows 10,4
1022,316,Dell,XPS 13,Ultrabook,2499.0,4K,Intel,Core i7,1 TB,0 GB,0 GB,0 GB,Ligero,1.8,Windows 10,16
629,288,Lenovo,Ideapad 320-15IKBN,Notebook,579.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Medio,2.5,Windows 10,6
433,769,Lenovo,Legion Y520-15IKBN,Gaming,1048.0,FHD,Intel,Core i7,128 GB,1 TB,0 GB,0 GB,Medio,2.8,Windows 10,8
1169,1317,Lenovo,Yoga 900-13ISK,2 in 1 Convertible,1499.0,IPS,Intel,Core i7,512 GB,0 GB,0 GB,0 GB,Ligero,2.5,Windows 10,16
741,1244,Dell,XPS 13,Ultrabook,1477.0,IPS,Intel,Core i7,256 GB,0 GB,0 GB,0 GB,Ligero,2.7,Windows 10,8
131,92,Asus,FX550IK-DM018T (FX-9830P/8GB/1TB/Radeon,Gaming,699.0,FHD,AMD,FX 9830,0 GB,1 TB,0 GB,0 GB,Medio,3.0,Windows 10,8
1035,150,Asus,X541NA (N3350/4GB/1TB/FHD/W10),Notebook,344.0,FHD,Intel,Celeron Dual Core,0 GB,1 TB,0 GB,0 GB,Medio,1.1,Windows 10,4
1130,980,Dell,Latitude 5580,Notebook,825.0,WXGA,Intel,Core i5,0 GB,500 GB,0 GB,0 GB,Medio,2.5,Windows 10,4
787,1107,Asus,Rog GL702VM-GC354T,Gaming,1599.0,FHD,Intel,Core i7,256 GB,1 TB,0 GB,0 GB,Pesado,2.8,Windows 10,8
1092,551,Asus,VivoBook X540YA-XX519T,Notebook,349.0,WXGA,AMD,E-Series,0 GB,500 GB,0 GB,0 GB,Medio,1.8,Windows 10,4
1058,976,Acer,Aspire F5-573G-510L,Notebook,1009.0,FHD,Intel,Core i5,128 GB,1 TB,0 GB,0 GB,Medio,2.5,Windows 10,12
1132,1305,HP,15-AC110nv (i7-6500U/6GB/1TB/Radeon,Notebook,764.0,WXGA,Intel,Core i7,0 GB,1 TB,0 GB,0 GB,Medio,2.5,Windows 10,6
335,1265,Asus,Rog GL502VS,Gaming,2325.0,FHD,Intel,Core i7,256 GB,1 TB,0 GB,0 GB,Medio,2.6,Windows 10,16
847,326,Lenovo,IdeaPad 320-17IKB,Notebook,589.0,IPS,Intel,Core i5,0 GB,1 TB,0 GB,0 GB,Pesado,2.5,Windows 10,4
999,391,Lenovo,Thinkpad X1,Ultrabook,2282.0,QHD,Intel,Core i7,512 GB,0 GB,0 GB,0 GB,Ligero,2.7,Windows 10,8
1275,774,Acer,TravelMate P238-M,Notebook,655.0,WXGA,Intel,Core i5,128 GB,0 GB,0 GB,0 GB,Medio,2.3,Windows 10,4
1079,464,Microsoft,Surface Laptop,Ultrabook,989.0,IPS,Intel,Core M m3,128 GB,0 GB,0 GB,0 GB,Ligero,2.2,Windows 10 S,4
3,891,HP,EliteBook x360,2 in 1 Convertible,1700.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Ligero,2.5,Windows 10,4
107,944,Lenovo,IdeaPad 320-15IAP,Notebook,309.0,WXGA,Intel,Pentium Quad Core,0 GB,1 TB,0 GB,0 GB,Medio,1.1,Windows 10,4
119,602,Lenovo,IdeaPad 110-15ISK,Notebook,459.0,WXGA,Intel,Core i3,0 GB,1 TB,0 GB,0 GB,Medio,2.3,Windows 10,8
393,1180,HP,Pavilion 15-cb003nv,Gaming,899.0,FHD,Intel,Core i7,0 GB,1 TB,0 GB,0 GB,Pesado,2.8,Windows 10,8
1120,1311,Lenovo,IdeaPad Y700-15ISK,Notebook,899.0,FHD,Intel,Core i7,0 GB,1 TB,0 GB,0 GB,Pesado,2.6,Windows 10,8
58,185,Dell,XPS 13,Ultrabook,1399.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Ligero,1.6,Windows 10,8
594,275,Apple,MacBook Pro,Ultrabook,1958.9,IPS,Intel,Core i5,512 GB,0 GB,0 GB,0 GB,Ligero,2.9,macOS,8
864,519,Dell,Vostro 5568,Notebook,836.0,FHD,Intel,Core i5,0 GB,1 TB,0 GB,0 GB,Medio,2.5,Windows 10,8
11,645,Lenovo,IdeaPad 100S-14IBR,Notebook,249.0,WXGA,Intel,Celeron Dual Core,0 GB,0 GB,32 GB,0 GB,Ligero,1.6,Windows 10,2
274,1017,HP,Probook 440,Notebook,779.0,WXGA,Intel,Core i5,0 GB,500 GB,0 GB,0 GB,Medio,2.5,Windows 10,4
442,1080,Dell,XPS 13,Ultrabook,1458.0,FHD,Intel,Core i7,256 GB,0 GB,0 GB,0 GB,Ligero,2.7,Windows 10,8
686,1218,Dell,Inspiron 5567,Notebook,499.0,WXGA,Intel,Core i3,128 GB,0 GB,0 GB,0 GB,Medio,2.0,Windows 10,4
1243,811,Dell,XPS 13,Ultrabook,1499.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Ligero,2.5,Windows 10,8
406,488,Dell,Vostro 3568,Notebook,586.6,WXGA,Intel,Core i3,0 GB,1 TB,0 GB,0 GB,Medio,2.4,Windows 10,4
30,128,HP,250 G6,Notebook,259.0,WXGA,Intel,Celeron Dual Core,0 GB,500 GB,0 GB,0 GB,Medio,1.6,No OS,4
1039,738,Acer,Predator 17,Gaming,1935.0,FHD,Intel,Core i7,128 GB,1 TB,0 GB,0 GB,Pesado,2.6,Windows 10,16
1144,658,Asus,ROG G701VI,Gaming,2799.0,FHD,Intel,Core i7,512 GB,0 GB,0 GB,0 GB,Pesado,2.7,Windows 10,32
429,888,Xiaomi,Mi Notebook,Ultrabook,935.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Ligero,2.3,Windows 10,8
320,181,MSI,GT80S 6QF-074US,Gaming,2799.0,FHD,Intel,Core i7,512 GB,1 TB,0 GB,0 GB,Pesado,2.9,Windows 10,32
664,295,Acer,Chromebook C910-C2ST,Notebook,199.0,WXGA,Intel,Celeron Dual Core,16 GB,0 GB,0 GB,0 GB,Medio,1.5,Chrome OS,2
1008,85,Lenovo,IdeaPad 320-15AST,Notebook,399.0,FHD,AMD,A6-Series,128 GB,0 GB,0 GB,0 GB,Medio,2.5,Windows 10,4
698,1182,HP,250 G4,Notebook,476.99,WXGA,Intel,Core i5,0 GB,500 GB,0 GB,0 GB,Medio,2.3,No OS,4
340,248,Dell,Inspiron 5577,Gaming,879.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Pesado,2.5,Windows 10,8
1244,253,HP,ProBook 430,Notebook,675.0,FHD,Intel,Core i5,0 GB,500 GB,0 GB,0 GB,Ligero,1.6,Windows 10,4
916,791,Toshiba,Tecra Z40-C-161,Ultrabook,1764.0,FHD,Intel,Core i7,512 GB,0 GB,0 GB,0 GB,Ligero,2.6,Windows 10,16
387,311,HP,EliteBook x360,2 in 1 Convertible,1975.0,FHD,Intel,Core i7,256 GB,0 GB,0 GB,0 GB,Ligero,2.8,Windows 10,16
101,1308,Dell,Inspiron 3567,Notebook,459.0,WXGA,Intel,Core i3,0 GB,1 TB,0 GB,0 GB,Medio,2.4,Windows 10,6
177,718,Lenovo,Legion Y520-15IKBN,Gaming,1249.0,FHD,Intel,Core i7,128 GB,1 TB,0 GB,0 GB,Medio,2.8,Windows 10,8
680,230,Acer,Aspire E5-576G,Notebook,832.0,FHD,Intel,Core i7,256 GB,0 GB,0 GB,0 GB,Medio,2.7,Windows 10,8
414,572,Dell,XPS 13,Ultrabook,1599.0,4K,Intel,Core i5,128 GB,0 GB,0 GB,0 GB,Ligero,1.6,Windows 10,8
1019,1014,Acer,Nitro 5,Gaming,1260.0,FHD,Intel,Core i7,128 GB,1 TB,0 GB,0 GB,Pesado,2.8,Windows 10,8
390,308,Lenovo,IdeaPad 320-15IKBN,Notebook,549.0,WXGA,Intel,Core i5,0 GB,2 TB,0 GB,0 GB,Medio,2.5,No OS,8
959,59,MSI,GS73VR 7RG,Gaming,2449.0,FHD,Intel,Core i7,256 GB,2 TB,0 GB,0 GB,Medio,2.8,Windows 10,16
447,903,Samsung,Notebook 9,Ultrabook,1699.0,FHD,Intel,Core i7,256 GB,0 GB,0 GB,0 GB,Ligero,2.7,Windows 10,8
1090,491,Lenovo,ThinkPad E570,Notebook,565.0,WXGA,Intel,Core i3,128 GB,0 GB,0 GB,0 GB,Medio,2.0,Windows 10,4
216,679,Lenovo,V310-15ISK (i5-7200U/8GB/1TB,Notebook,817.95,FHD,Intel,Core i5,128 GB,1 TB,0 GB,0 GB,Medio,2.5,Windows 10,8
852,634,Lenovo,IdeaPad 320-15IKBN,Notebook,468.0,FHD,Intel,Core i5,128 GB,0 GB,0 GB,0 GB,Medio,2.5,No OS,4
1141,1171,Dell,Inspiron 7567,Gaming,1199.0,FHD,Intel,Core i7,0 GB,1 TB,0 GB,0 GB,Pesado,2.8,Windows 10,8
952,355,Dell,Inspiron 5570,Ultrabook,663.0,FHD,Intel,Core i5,0 GB,1 TB,0 GB,0 GB,Medio,1.6,Windows 10,8
1284,553,Lenovo,ThinkPad E470,Notebook,785.0,FHD,Intel,Core i5,0 GB,500 GB,0 GB,0 GB,Medio,2.5,Windows 10,4
450,256,Asus,ROG G752VSK-GC493T,Gaming,1799.0,FHD,Intel,Core i7,256 GB,1 TB,0 GB,0 GB,Pesado,2.8,Windows 10,16
691,1022,HP,ProBook 440,Notebook,1049.26,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Medio,2.5,Windows 10,8
830,175,HP,17-bs001nv (i5-7200U/6GB/2TB/Radeon,Notebook,699.0,FHD,Intel,Core i5,0 GB,2 TB,0 GB,0 GB,Pesado,2.5,Windows 10,6
832,702,Toshiba,Satellite Pro,Notebook,973.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Medio,2.5,Windows 10,8
683,941,HP,Probook 650,Notebook,1165.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Medio,2.3,Windows 10,8
1183,1273,Asus,X541NA-GO020T (N3350/4GB/1TB/W10),Notebook,339.0,WXGA,Intel,Celeron Dual Core,0 GB,1 TB,0 GB,0 GB,Medio,1.1,Windows 10,4
103,1047,HP,Probook 640,Notebook,1195.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Medio,2.3,Windows 7,8
123,192,Acer,Swift 7,Ultrabook,989.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Ligero,1.2,Windows 10,8
670,1024,Dell,Inspiron 7567,Gaming,949.0,FHD,Intel,Core i5,0 GB,0 GB,0 GB,1.0 TB,Pesado,2.5,Windows 10,8
56,540,Mediacom,SmartBook Edge,Notebook,369.0,FHD,Intel,Celeron Quad Core,32 GB,0 GB,0 GB,0 GB,Ligero,1.1,Windows 10,4
1119,998,Toshiba,Tecra A40-C-1KF,Notebook,915.0,WXGA,Intel,Core i5,0 GB,500 GB,0 GB,0 GB,Medio,2.3,Windows 10,4
749,499,Asus,VivoBook Pro,Gaming,1350.0,FHD,Intel,Core i7,128 GB,1 TB,0 GB,0 GB,Medio,2.8,Windows 10,8
604,381,HP,15-bw003nv (A9-Series-9420/4GB/256GB/FHD/W10),Notebook,488.99,FHD,AMD,A9-Series,256 GB,0 GB,0 GB,0 GB,Medio,3.0,Windows 10,4
242,734,Dell,Inspiron 5570,Notebook,719.0,FHD,Intel,Core i5,128 GB,1 TB,0 GB,0 GB,Medio,1.6,Windows 10,8
284,1199,Lenovo,IdeaPad 310-15IKB,Ultrabook,831.0,FHD,Intel,Core i7,256 GB,0 GB,0 GB,0 GB,Medio,2.7,Windows 10,6
988,783,HP,EliteBook 820,Ultrabook,1244.0,WXGA,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Ligero,2.3,Windows 10,4
275,1130,Dell,XPS 13,Ultrabook,1379.0,FHD,Intel,Core i7,256 GB,0 GB,0 GB,0 GB,Ligero,2.4,Windows 10,8
1012,916,Lenovo,ThinkPad T570,Notebook,1962.99,FHD,Intel,Core i5,512 GB,0 GB,0 GB,0 GB,Medio,2.5,Windows 10,8
774,474,Dell,Inspiron 5570,Notebook,759.0,FHD,Intel,Core i5,0 GB,2 TB,0 GB,0 GB,Medio,1.6,Windows 10,8
588,91,Dell,XPS 13,Ultrabook,1649.0,FHD,Intel,Core i7,256 GB,0 GB,0 GB,0 GB,Ligero,1.8,Windows 10,8
1289,526,Asus,FX753VE-GC155T (i7-7700HQ/16GB/1TB,Gaming,1504.0,FHD,Intel,Core i7,256 GB,1 TB,0 GB,0 GB,Pesado,2.8,Windows 10,16
790,360,Toshiba,Tecra A50-C-21G,Notebook,1403.0,FHD,Intel,Core i7,512 GB,0 GB,0 GB,0 GB,Medio,2.5,Windows 10,16
13,1011,Acer,Aspire ES1-533,Notebook,380.0,WXGA,Intel,Pentium Quad Core,0 GB,500 GB,0 GB,0 GB,Medio,1.1,Windows 10,4
840,427,Lenovo,Yoga 720-15IKB,2 in 1 Convertible,1899.0,4K,Intel,Core i7,512 GB,0 GB,0 GB,0 GB,Medio,2.8,Windows 10,16
995,364,Dell,Inspiron 3567,Notebook,557.37,WXGA,Intel,Core i5,0 GB,2 TB,0 GB,0 GB,Medio,2.5,Windows 10,8
647,490,Chuwi,"Lapbook 15,6",Notebook,248.9,FHD,Intel,Atom x5,0 GB,0 GB,64 GB,0 GB,Medio,1.44,Windows 10,4
400,45,Dell,Inspiron 7773,2 in 1 Convertible,999.0,FHD,Intel,Core i5,0 GB,1 TB,0 GB,0 GB,Pesado,1.6,Windows 10,12
98,315,Lenovo,IdeaPad 720S-13IKB,Notebook,999.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Ligero,2.5,Windows 10,8
1292,1251,MSI,GE72VR Apache,Gaming,1598.0,FHD,Intel,Core i7,256 GB,1 TB,0 GB,0 GB,Pesado,2.8,Windows 10,16
202,758,HP,Zbook 17,Workstation,4389.0,FHD,Intel,Xeon E3-1535M,256 GB,0 GB,0 GB,0 GB,Pesado,2.9,Windows 7,16
198,1132,Razer,Blade Stealth,Ultrabook,1029.0,4K,Intel,Core i7,256 GB,0 GB,0 GB,0 GB,Ligero,2.5,Windows 10,8
1025,545,HP,Omen 15-ce006nv,Gaming,1799.0,FHD,Intel,Core i7,0 GB,1 TB,0 GB,0 GB,Pesado,2.8,Windows 10,12
1232,452,Dell,Latitude 5480,Notebook,1179.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Medio,2.8,Windows 10,8
368,1252,Apple,MacBook Air,Ultrabook,959.0,WXGA,Intel,Core i5,0 GB,0 GB,256 GB,0 GB,Ligero,1.6,Mac OS X,4
1107,947,Lenovo,Yoga 900-13ISK,2 in 1 Convertible,1799.0,IPS,Intel,Core i7,1 TB,0 GB,0 GB,0 GB,Ligero,2.2,Windows 10,16
1153,259,Acer,Aspire 5,Notebook,702.0,FHD,Intel,Core i3,256 GB,0 GB,0 GB,0 GB,Pesado,2.7,Windows 10,4
859,31,Chuwi,"LapBook 15.6""",Notebook,244.99,FHD,Intel,Atom x5,0 GB,0 GB,64 GB,0 GB,Medio,1.44,Windows 10,4
190,1115,Dell,Latitude E5270,Ultrabook,1135.15,WXGA,Intel,Core i3,0 GB,500 GB,0 GB,0 GB,Medio,2.3,Windows 7,4
773,1224,HP,15-bs025nv (i5-7200U/8GB/256GB/W10),Notebook,579.0,WXGA,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Medio,2.5,Windows 10,8
876,772,Asus,Zenbook UX330UA-AH5Q,Ultrabook,1129.0,IPS,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Ligero,2.5,Windows 10,8
118,817,Dell,Inspiron 7567,Gaming,1679.0,4K,Intel,Core i7,512 GB,0 GB,0 GB,0 GB,Pesado,2.8,Windows 10,16
246,269,Dell,Inspiron 3567,Notebook,565.0,FHD,Intel,Core i5,0 GB,1 TB,0 GB,0 GB,Medio,2.5,Windows 10,8
1069,631,HP,EliteBook 850,Notebook,932.0,WXGA,Intel,Core i5,0 GB,500 GB,0 GB,0 GB,Medio,2.3,Windows 7,4
1219,667,Dell,Alienware 17,Gaming,3147.37,4K,Intel,Core i7,512 GB,1 TB,0 GB,0 GB,Pesado,2.8,Windows 10,32
1030,971,HP,ProBook x360,2 in 1 Convertible,775.0,WXGA,Intel,Pentium Quad Core,256 GB,0 GB,0 GB,0 GB,Ligero,1.1,Windows 10,4
589,912,Dell,XPS 13,2 in 1 Convertible,2013.1,IPS,Intel,Core i7,512 GB,0 GB,0 GB,0 GB,Ligero,1.3,Windows 10,8
1106,996,Lenovo,IdeaPad 320-15ABR,Notebook,549.0,FHD,AMD,A12-Series,256 GB,0 GB,0 GB,0 GB,Medio,3.6,Windows 10,6
1283,615,Lenovo,Yoga 720-15IKB,2 in 1 Convertible,1299.0,FHD,Intel,Core i7,256 GB,0 GB,0 GB,0 GB,Medio,2.8,Windows 10,8
1269,825,Razer,Blade Stealth,Ultrabook,1799.0,4K,Intel,Core i7,512 GB,0 GB,0 GB,0 GB,Ligero,2.5,Windows 10,16
1223,186,Lenovo,Yoga 920-13IKB,2 in 1 Convertible,1849.0,4K,Intel,Core i7,512 GB,0 GB,0 GB,0 GB,Ligero,1.8,Windows 10,16
161,33,HP,17-ak001nv (A6-9220/4GB/500GB/Radeon,Notebook,439.0,FHD,AMD,A6-Series,0 GB,500 GB,0 GB,0 GB,Pesado,2.5,Windows 10,4
124,1193,Asus,UX410UA-GV097T (i3-7100U/4GB/256GB/FHD/W10),Notebook,769.0,FHD,Intel,Core i3,256 GB,0 GB,0 GB,0 GB,Medio,2.4,Windows 10,4
1198,1202,HP,Pavilion 15-BC000nv,Notebook,799.0,FHD,Intel,Core i7,0 GB,1 TB,0 GB,0 GB,Medio,2.6,Windows 10,6
204,54,HP,ProBook 430,Notebook,1103.0,FHD,Intel,Core i7,512 GB,0 GB,0 GB,0 GB,Ligero,1.8,Windows 10,8
18,114,Dell,XPS 13,Ultrabook,1379.0,IPS,Intel,Core i7,256 GB,0 GB,0 GB,0 GB,Ligero,2.4,Windows 10,8
84,93,Acer,Aspire 5,Notebook,689.0,FHD,Intel,Core i7,0 GB,1 TB,0 GB,0 GB,Medio,1.8,Windows 10,8
874,394,Dell,Precision 5520,Workstation,2135.0,FHD,Intel,Core i7,256 GB,0 GB,0 GB,0 GB,Medio,2.7,Windows 10,8
222,260,Dell,Vostro 5370,Ultrabook,949.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Ligero,1.6,Windows 10,8
1158,564,Lenovo,IdeaPad 320-17IKB,Notebook,949.0,IPS,Intel,Core i7,128 GB,1 TB,0 GB,0 GB,Pesado,2.7,Windows 10,6
1145,1118,HP,ZBook 17,Workstation,2899.0,FHD,Intel,Core i7,0 GB,1 TB,0 GB,0 GB,Pesado,2.6,Windows 7,8
1272,210,Dell,Inspiron 3567,Notebook,439.0,WXGA,Intel,Core i3,0 GB,1 TB,0 GB,0 GB,Medio,2.4,Windows 10,6
1207,384,Asus,VivoBook E403NA,Notebook,286.0,WXGA,Intel,Celeron Dual Core,0 GB,0 GB,32 GB,0 GB,Medio,1.1,Windows 10,4
430,726,Mediacom,Smartbook 142,Notebook,265.0,IPS,Intel,Atom Z8350,0 GB,32 GB,0 GB,0 GB,Ligero,1.92,Windows 10,4
1291,1228,Apple,"MacBook 12""",Ultrabook,1279.0,IPS,Intel,Core M 1,0 GB,0 GB,512 GB,0 GB,Ligero,1.2,Mac OS X,8
491,594,Lenovo,Thinkpad T460s,Ultrabook,1673.0,FHD,Intel,Core i7,256 GB,0 GB,0 GB,0 GB,Ligero,2.6,Windows 10,12
623,816,HP,15-ba043na (A12-9700P/8GB/2TB/W10),Notebook,629.0,WXGA,AMD,A12-Series,0 GB,2 TB,0 GB,0 GB,Medio,2.5,Windows 10,8
147,448,Dell,Inspiron 5570,Notebook,749.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Medio,1.6,Windows 10,4
33,884,Lenovo,Thinkpad 13,Notebook,735.0,FHD,Intel,Core i3,180 GB,0 GB,0 GB,0 GB,Ligero,2.4,Windows 10,4
943,995,Toshiba,Portege Z30-C-1CV,Notebook,1195.0,FHD,Intel,Core i5,128 GB,0 GB,0 GB,0 GB,Ligero,2.3,Windows 7,4
1253,801,Lenovo,ThinkPad Yoga,2 in 1 Convertible,1970.0,FHD,Intel,Core i7,512 GB,0 GB,0 GB,0 GB,Ligero,2.7,Windows 10,8
1097,952,Dell,Latitude 7480,Ultrabook,1639.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Ligero,2.5,Windows 10,8
866,224,Dell,Inspiron 5379,2 in 1 Convertible,1279.0,FHD,Intel,Core i7,512 GB,0 GB,0 GB,0 GB,Medio,1.8,Windows 10,16
558,1189,HP,ProBook 450,Notebook,1159.0,FHD,Intel,Core i7,512 GB,0 GB,0 GB,0 GB,Medio,1.8,Windows 10,16
1085,51,Lenovo,Yoga Book,2 in 1 Convertible,319.0,IPS,Intel,Atom x5,0 GB,0 GB,64 GB,0 GB,Ligero,1.44,Android,4
1041,1186,HP,Stream 14-AX000nv,Notebook,249.0,WXGA,Intel,Celeron Dual Core,0 GB,0 GB,32 GB,0 GB,Ligero,1.6,Windows 10,2
1277,571,Asus,FX553VD-DM627T (i5-7300HQ/8GB/1TB,Notebook,839.0,FHD,Intel,Core i5,128 GB,1 TB,0 GB,0 GB,Medio,2.5,Windows 10,8
1082,584,Lenovo,IdeaPad Y910-17ISK,Gaming,2663.0,FHD,Intel,Core i7,256 GB,1 TB,0 GB,0 GB,Pesado,2.7,Windows 10,32
73,839,Razer,Blade Pro,Gaming,5499.0,4K,Intel,Core i7,512 GB,0 GB,0 GB,0 GB,Pesado,2.9,Windows 10,32
199,1075,Asus,Rog G752VL-GC088D,Gaming,998.0,FHD,Intel,Core i7,0 GB,1 TB,0 GB,0 GB,Pesado,2.6,No OS,16
1159,1112,MSI,GS70 Stealth,Gaming,1599.0,FHD,Intel,Core i7,256 GB,0 GB,0 GB,0 GB,Pesado,2.6,Windows 10,8
1208,946,HP,250 G6,Notebook,288.9,WXGA,Intel,Celeron Dual Core,0 GB,1 TB,0 GB,0 GB,Medio,1.6,No OS,4
579,518,Acer,Aspire A515-51G,Notebook,639.0,FHD,Intel,Core i7,0 GB,500 GB,0 GB,0 GB,Medio,2.7,Windows 10,4
302,515,HP,Envy 13-AB002nv,Ultrabook,1323.0,FHD,Intel,Core i7,512 GB,0 GB,0 GB,0 GB,Ligero,2.7,Windows 10,8
818,1043,HP,Probook 470,Notebook,1080.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Pesado,2.5,Windows 10,8
1006,1309,Acer,Aspire ES1-531,Notebook,289.0,WXGA,Intel,Celeron Dual Core,0 GB,500 GB,0 GB,0 GB,Medio,1.6,Linux,4
448,782,Dell,Inspiron 7567,Gaming,1099.0,FHD,Intel,Core i7,0 GB,1 TB,0 GB,0 GB,Pesado,2.8,Windows 10,8
919,111,MSI,GP62M 7REX,Gaming,1299.0,FHD,Intel,Core i7,256 GB,1 TB,0 GB,0 GB,Medio,2.8,Windows 10,16
35,49,Dell,Inspiron 3567,Notebook,639.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Medio,2.5,Windows 10,4
1045,1099,Dell,Vostro 3568,Notebook,750.0,FHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Medio,2.5,Windows 10,8
596,897,Dell,Vostro 3568,Notebook,455.7,WXGA,Intel,Core i3,0 GB,1 TB,0 GB,0 GB,Medio,2.0,Linux,4
1218,1198,Lenovo,ThinkPad X1,2 in 1 Convertible,1637.0,QHD,Intel,Core i5,256 GB,0 GB,0 GB,0 GB,Ligero,2.3,Windows 10,8
214,573,Dell,Latitude 5580,Notebook,959.0,WXGA,Intel,Core i5,0 GB,500 GB,0 GB,0 GB,Medio,2.6,Windows 10,4
469,203,HP,Probook 470,Notebook,1045.0,FHD,Intel,Core i7,256 GB,0 GB,0 GB,0 GB,Medio,1.8,Windows 10,8
933,889,Dell,Vostro 5568,Notebook,912.5,FHD,Intel,Core i5,128 GB,1 TB,0 GB,0 GB,Medio,2.5,Windows 10,4
1249,582,Mediacom,SmartBook 141,Notebook,249.0,FHD,Intel,Atom x5,32 GB,0 GB,0 GB,0 GB,Ligero,1.44,Windows 10,4
803,17,Dell,Inspiron 3567,Notebook,745.0,FHD,Intel,Core i7,256 GB,0 GB,0 GB,0 GB,Medio,2.7,Windows 10,8
372,1295,Acer,Aspire ES1-531,Notebook,289.0,WXGA,Intel,Celeron Dual Core,0 GB,500 GB,0 GB,0 GB,Medio,1.6,Linux,4
1287,539,Asus,Zenbook UX510UW-FI095T,Notebook,1299.0,4K,Intel,Core i7,256 GB,1 TB,0 GB,0 GB,Medio,2.7,Windows 10,8
506,227,Toshiba,Portege Z30-C-16L,Ultrabook,1363.0,FHD,Intel,Core i7,256 GB,0 GB,0 GB,0 GB,Ligero,2.5,Windows 10,8
